name,full_page_wiki_url,image_url,image_filename,description
Valkyrimon,https://wikimon.net/Valkyrimon,https://wikimon.net/File:Valkyrimon.jpg,Valkyrimon.jpg,"a warrior digimon of norse mythology. it is accompanied by the golden bird ""freyja"", which informs it if danger approaches. also, it is said that it produces an aurora from the shining armor it wears, which resurrects the data of heroes that have fallen in battle, and returns them to a new digitama. it is the possessor of such speed that it shows up like a gale, then slashes at the opponent with a swiftness too quick to catch with the eyes. its special moves are a cursed, absolute zero sword that slashes at and freezes the opponent, bringing their vital functions to a halt (fenrir sword), and an unerring arrow (aurvandil no ya).valkyrimon was adopted from a winning digimon entry in the ""digimon web dot-art contest"" which belonged to mr. naohisa tamura from chiba prefecture.  virtual pets  video games"
Valvemon,https://wikimon.net/Valvemon,https://wikimon.net/File:Valvemon.jpg,Valvemon.jpg,"a machine digimon which boasts of one of the greatest sizes among vehicle digimon. it is also able to load and carry as many as forty digimon within its body, and transports them to strategic points. if attacked by an opponent while carrying, it possesses the power to repel them as much as possible. its special move is dispatching soldiers one after another from within (mud pump).  video games  misc"
Vamdemon,https://wikimon.net/Vamdemon,https://wikimon.net/File:Vamdemon.jpg,Vamdemon.jpg,"resurrected through the dark arts, it is the king of undead digimon which has obtained mighty powers. originally a fiendish computer virus which destroyed the computer data it absorbed, it possessed the ability to revive the destroyed data as malignant computer viruses. as it possesses an extremely cruel and cunning personality, it is exceedingly difficult to destroy this digimon. however, it cannot demonstrate its powers outside of the night, and its power is cut in half during the daytime. its special move is manipulating a countless swarm of bats, and beginning a surprise attack (night raid).  digimon life virtual pets  video gamescurrent original"
Vamdemon_(X-Antibody),https://wikimon.net/Vamdemon_(X-Antibody),https://wikimon.net/File:Vamdemonx.jpg,Vamdemonx.jpg,"resurrected through the dark arts, it is the king of undead digimon which has obtained mighty powers. originally a fiendish computer virus which destroyed the computer data it absorbed, it possessed the ability to revive the destroyed data as malignant computer viruses. as it possesses an extremely cruel and cunning personality, it is exceedingly difficult to destroy this digimon. however, it cannot demonstrate its powers outside of the night, and its power is cut in half during the daytime. its special move is manipulating a countless swarm of bats, and beginning a surprise attack (night raid).the effect on vamdemon's digicore due to the x-antibodyits face and body are artificial, and its true form is its cape. it appears as though it has arms, but these are dummies. the internal structure of its digicore has been enhanced, allowing it to exhibit its full power even during the daytime. its special moves are wrapping the enemy in its cape and turning them into a bat (vampire theory), and piercing them with the claws on its cape and absorbing their data (bloody drain).  misc"
Vegimon,https://wikimon.net/Vegimon,https://wikimon.net/File:Vegimon.jpg,Vegimon.jpg,"an insectivorous plant digimon with long, outstretched vines and a wide, open mouth. although it is a fierce, brutal digimon that uses the sweet scent it breathes from its mouth to attract small digimon and its long, tentacle-like vines to pull them in, it is unable to stand against larger digimon due to its lack of offensive power. as vegimon grows, it will start flowering and eventually bear fruit.  digimon life virtual pets  video games"
Velgrmon,https://wikimon.net/Velgrmon,https://wikimon.net/File:Velgrmon.jpg,Velgrmon.jpg,"a digimon that possesses power over darkness which bears the might of one of the legendary ten warriors. it has the appearance of a monstrous, colossal bird, and due to its baleful appearance and nature it is called the ""corpse swallower"". it transforms from duskmon into fine particles, then comes flying out of a sky shrouded by the massive black fog they became. the intensely proud duskmon hates transforming into the ugly, irrational velgrmon, so it doesn't show its velgrmon appearance unless under extreme circumstances. in normal battles, its main tools of combat are its claws which have a tendency to blind the opponent, and its fangs which can crunch even metal. its special moves are flapping its wings with all its power, blowing away the opponent and all of the space around them to another dimension (zone deleter), and changing the opponent's nature to darkness and manipulating them to its heart's content (master of darkness).  digimon life  misc"
Venom_Vamdemon,https://wikimon.net/Venom_Vamdemon,https://wikimon.net/File:Venomvamdemon.jpg,Venomvamdemon.jpg,"it is a demon beast that has the lower half of a beast and an upper half with a beetle-like shell, and is the true, evolved form of the king of darkness, vamdemon. as venom vamdemon, who has unleashed its hidden power, it has nothing but omnicidal and destructive impulses, and vamdemon, who originally maintained its gentlemanly conduct, reason, and intelligence, hates exposing its true, ugly form. its special move is injecting a destructive computer virus within the body of the enemy digimon, destroying all of their configuration data and terminating their functions (venom infuse).  digimon life virtual pets  video games"
Venusmon,https://wikimon.net/Venusmon,https://wikimon.net/File:Venusmon.jpg,Venusmon.jpg,"one of the olympos xii, it is a digimon that is filled with compassion and rules over love. wherever venusmon is, beautiful flowers bloom profusely no matter how ruined the soil is, and the land's youthful vigor is revived. it is said that there are many digimon who serve the pure and beautiful venusmon. venusmon can correctly perceive the world with its mind's eye by blindfolding itself, and it isn't taken in by any lie or deception. furthermore, it restrains its overflowing glamour by concealing its pupils, so it's also a consideration to keep from adding more swooning digimon. venusmon is always accompanied by its bird ""olive"" and its scallop ""hotan"", small friends who can speak animatedly and unreservedly with venusmon. because it is a digimon that rules over love, it uses a fighting style that pacifies the opponent's heart with each gesture. its ""healing therapy"" makes the opponent's fighting spirit vanish just by caressing their head, and those opponents who receive its ""love you"" blown kiss fall over from the shock. also, if they are pricked in the head by the bird olive, then they get caught up in the ""peace fantasia"", which makes them have peaceful intentions no matter what kind of ferocious personality it has."
Vermillimon,https://wikimon.net/Vermillimon,https://wikimon.net/File:Vermillimon.jpg,Vermillimon.jpg,"an ankylosaur digimon with a huge horn. it is thought to be the evolved form of monochromon that live near volcanoes, and its armor-like skin, which is as hard as a diamond, is resistant to heat from volcanoes. its special moves are shooting a fireball more powerful than monochromon's at the enemy (volcano strike s), and charging fiercely and then violently ramming them with its horn (hard tackle).  video games"
Victory_Greymon,https://wikimon.net/Victory_Greymon,https://wikimon.net/File:Victorygreymon.jpg,Victorygreymon.jpg,"a subspecies of war greymon, whose body is clad in armor of the super-metal ""chrome digizoid"", it easily wields its gigantic sword, and is the ""dragon warrior of heroes"" that fights against its opponents with unique sword techniques. its special moves are wielding its gigantic crushing sword ""dramon breaker"" to perform a heroic sword technique in which it strikes the opponent, instead of slashing, pulverizing them (dramon breaker), and splits the dramon breaker and equipping the pieces to its arms, taking all the energy within the atmosphere and concentrating it into the tips of its sword, then firing it (trident gaia). also, it has a unique sword technique named ""victory charge"" which allows it to reflect back an opponent's attack with its gigantic sword. in addition, victory greymon possesses an evolutionary code that differs from digimon that were naturally born in the digital world, and it is thought that it is a digimon that evolved from a digitama that was produced due to artificial data intervention.  digimon life virtual pets"
Vikaralamon,https://wikimon.net/Vikaralamon,https://wikimon.net/File:Vikaralamon.jpg,Vikaralamon.jpg,"one of the ""deva digimon"", it is a perfect digimon with a form resembling the pig. as a follower of the four holy beasts digimon xuanwumon, it is an observer-type that gazes on everything from the outside without ever losing its broad smile. although it has a special skill of sleeping with its eyes open, it soon comes to light that it is sleeping due to its intense snoring and the grinding of its teeth. the wheel of light that it spews from its mouth is called the bao lun, and its effect differs depending on its color; a blue bao lun captures the opponent, a yellow bao lun is able to have things placed on it by taking the shape of a disk, if one passes through a green bao lun their wounds are instantly healed, and so on, as there are several variations. its special move is boring through the opponent with a red bao lun (sukara).[1]"
Vikemon,https://wikimon.net/Vikemon,https://wikimon.net/File:Vikemon.jpg,Vikemon.jpg,"a beast man-type ultimate digimon which governs the freezing lands of the permafrost, where nothing ever thaws. its fur has become like ice crystals, and is said to be as hard as chrome digizoid. with the morning star ""mjollnir"" it carries on its back, it can annihilate a mountain in one swing, distorting space itself. it manages the ikkakumon and zudomon corps, and though in the midst of battle it appears as a heartless berserker, it shows a face of great compassion for its subordinates. its special move ""arctic blizzard"" momentarily brings the surrounding atmosphere to absolute zero, flash-freezing the opponent, who it then smashes with mjollnir. that the opponent's smashed body becomes like a blizzard is what gave it the name.  virtual pets  video gamescurrent original"
Volcamon,https://wikimon.net/Volcamon,https://wikimon.net/File:Volcamon.jpg,Volcamon.jpg,"a powerful cyborg digimon with a large build. it is named volcamon after how the volcano on its back will erupt when its anger reaches its peak, or when its excitement surpasses its maximum. furthermore, it is not only a strong opponent but also a close rival of etemon's. its deafening voice shakes the atmosphere and causes the earth to tremble. its special moves are ""big bang voice"", where it stuns the enemy with a heavy bass mike performance, and ""big bang tackle"", a mighty tackle with the power to destroy even mountains.  digimon life  video games"
Volcanicdramon,https://wikimon.net/Volcanicdramon,https://wikimon.net/File:Volcanicdramon.jpg,Volcanicdramon.jpg,"a digimon said to be a dragon that swims in magma, it is thought to live in a place so deep underground that not even digimon that move about there can reach it. according to some researchers, there are few who argue that it might have been volcanicdramon that supported the world from deep beneath the ground ever since the digital world was created. should volcanicdramon ever rise to the surface, it may be that some kind of crisis is occurring in the digital world.its special move is spewing scorching-hot flames from its mouth (volcanic flare). the land incinerated by volcanicdramon is never restored, forever turning it into an uninhabitable wasteland. in addition, it has ""glide blaze"", in which it rams the enemy while sending out scorching flames hotter than even magma from its whole body."
Volcdramon,https://wikimon.net/Volcdramon,https://wikimon.net/File:Volcdramon.jpg,Volcdramon.jpg,"a volcanic dragon digimon that inhabits the magma beds of the active volcanoes that dot the digital world. it is said that volcanic eruptions occur due to the activity of volcdramon, so the digital world's volcanologists study not volcanic activity, but the activity of volcdramon and the stirring of volcanoes. although its appearance is that of a terrifying figure, its personality is gentle, and it is not the type to like conflict. however, if it's offended just once, you will surely suffer its scorching attacks like a ""raging fire"". its special moves are spraying super-heated magma (volcanic fount), and making everyone nearby faint (circle of death).  virtual pets"
Voltobautamon,https://wikimon.net/Voltobautamon,https://wikimon.net/File:Voltobautamon.jpg,Voltobautamon.jpg,"the vilest, most wicked digimon through which the ""grudgeful hand"", born from the malice data that overflows the dark area, served as the source of evil that forced piemon to absorb vamdemon. it has neither piemon's nor vamdemon's sense of self, and acts according to the grudgeful hand's will. its intention is to eradicate light so that it can corrode the world with darkness.its special move is using magic to make copies of the ""spiedini"" swords it carries on its waist and sending them flying (palazzi valzer). it takes pleasure in its methods of slowly torturing the enemy and causing them to be in agony, and finally ends their life by sending them flying from all directions simultaneously as its grand finale. also, it has ""quarzione"", in which the bullets fired from its two ""ala di pollo"" guns lodge themselves inside the enemy's body, attacking and annihilating them from within."
Vorvomon,https://wikimon.net/Vorvomon,https://wikimon.net/File:Vorvomon.jpg,Vorvomon.jpg,"a digimon made of a solid, hot ore. it has wings on both of its arms and is able to fly for up to a few seconds, but gets tired easily. it is very passionate, so the more excited it gets, the hotter its horns and claws will become.its special move is spewing out a small but high-temperature flame from its mouth (petit flame)."
Vritramon,https://wikimon.net/Vritramon,https://wikimon.net/File:Vritramon2.jpg,Vritramon2.jpg,"a digimon that possesses power over flame which bears the might of one of the legendary warrior ten. this firefighter has skin that can withstand high temperatures and the ability to move even through lava, and snuffs out flames with instant, explosive blazes. it is said that it was born from active volcano research data, and it is thought that it contains an immeasurable, unknown energy. the name of the fire dragon, who is considered the nemesis of the thunder god indra of indian mythology, is embodied in its ferocious nature. the more heroic its tactics and the more powerful the opponent is, the more it burns with combativeness. it also has a reckless side that doesn't understand retreating, even in a disadvantageous fight. its special moves are firing lasers that rival a solar heat ray from the ""rudriya darpana"" superweapons[n 1] on both of its arms (corona blaster), setting its whole body aflame, then releasing a high-temperature tornado by flapping its wings (flame storm).  digimon life"
Vulcanusmon,https://wikimon.net/Vulcanusmon,https://wikimon.net/File:Vulcanusmon.jpg,Vulcanusmon.jpg,"one of the olympos xii, it is a digimon god of smithery. most well-known weapons are the work of vulcanusmon, and the famous ""berenjena"" cherished by beelzebumon is also an article of vulcanusmon's. it has an artisan's pride and a stubborn personality. it sees through the competence of its clients, and when it feels that they can not master or will not treasure the weapon, it will deny the request. when building, it performs with a standard of work corresponding to the other party. as such, the ""berenjena"" that it put all of its effort into after being charmed by beelzebumon's power is considered to be an excellent article, even by vulcanusmon. although it's a digimon that freely manipulates its eight arms and works in silence, it exhibits an artisan's style even in battle. it radiates its ""bomber art"", flames to use for welding, and manufactures then and there an appropriate weapon to fit the situation (pinpoint weapon works). furthermore, during its ""appropriate works"", in which it equips its weapons, manufactured one after another with its ""pinpoint weapon works"", to each of its arms, all of vulcanusmon's power is fully unleashed. however, vulcanusmon's own fighting ability is not very great, so it prefers working behind the scenes to fighting in person."
Vulturemon,https://wikimon.net/Vulturemon,https://wikimon.net/File:Vulturemon.jpg,Vulturemon.jpg,"a digimon whose cruelty is unrivaled, it prioritizes its own interests above all else. feared as the ""reaper of dust"", it has excellent eyesight such that it can shoot its targets even in sandstorms. it wears its camouflage cloak in open areas, hides itself and waits for an opportunity to arise. then, it quietly brings down the enemy using the outstanding silencing performance of its ""cnd-96"" rifle, which fires compressed sand.its special moves are shooting at the opponent's vitals with the cnd-96 on its right arm (reaper strike), and tearing them to pieces with the scythe attached to the cnd-96 (desert deathscythe). when cornered by masses of enemies, it turns the tables against them with its ""wither wing"", in which it shoots out hordes of condors made of sand."
Wanyamon,https://wikimon.net/Wanyamon,https://wikimon.net/File:Wanyamon.jpg,Wanyamon.jpg,"a digimon fused from the data of small, pet animals like dogs and cats. because its unexpected movements are also quick, caution is necessary so that it doesn't get away, but it becomes very emotionally attached if shown affection like a pet. its special move is suddenly biting, after appearing amply charming (smile fang).  digimon life"
War_Greymon,https://wikimon.net/War_Greymon,https://wikimon.net/File:Wargreymon.jpg,Wargreymon.jpg,"the strongest dragon warrior whose body is clad in armor of the super-metal ""chrome digizoid"", it is the ultimate form of greymon-species digimon. though it differs from the gigantic figure seen in greymon-species digimon, and has the form of a man-type, it has rapidly improved its speed and power, and it is likely impossible to defeat it with the attacks of a perfect digimon. the ""dramon killers"" equipped to both of its arms exhibit immense power against dramon-type digimon, while simultaneously being double-edged swords that put its own life at great risk. also, when the shells equipped on its back unite into one, they become the ""brave shield"", which is a shield of the strongest toughness. it is said that the moment that a true hero among veteran warriors awakens to its own mission, it evolves into war greymon. its special move is taking all of the energy within the atmosphere and concentrating it into one spot, then firing it as an extremely dense, high-temperature energy shot (gaia force). in addition, it has ""brave tornado"", in which it unites the ""dramon killers"" on both of its arms overhead, and pierces the enemy by charging at them while rapidly spinning.  digimon life virtual pets  current original"
Waru_Monzaemon,https://wikimon.net/Waru_Monzaemon,https://wikimon.net/File:Warumonzaemon.jpg,Warumonzaemon.jpg,"this fiendish-faced puppet digimon is a far cry from monzaemon. it's on good terms with metal etemon, and it is said that the waru monzaemon plush toy it wears on its waist is something that waru monzaemon sent to it. still, similar to monzaemon, its true form is unclear, but the peeking out of its strange, shining eyes from within is eerie. its personality is the epitome of wickedness, and it is malicious and treacherous. its left arm is equipped with the character ""evil"" and the powerful ""bear claw"" of a grizzly bear. its special move is giving everything a dark mood and depressing them (heartbreak attack). if you suffer this attack, your feelings become dark and sorrowful, and you completely lose your fighting spirit.  digimon life virtual pets  misc"
Waru_Seadramon,https://wikimon.net/Waru_Seadramon,https://wikimon.net/File:Waruseadramon.jpg,Waruseadramon.jpg,"a seadramon-species digimon that evolved in wickedness. it is able to control the powers of darkness with the blade-like horn on its head. its personality has become even more sly, and its tenacity in chasing its prey exceeds that of mega seadramon. its special move is engulfing the enemy in a whirlpool produced with the powers of darkness (darkstrom)."
Waspmon,https://wikimon.net/Waspmon,https://wikimon.net/File:Waspmon.jpg,Waspmon.jpg,"a cyborg digimon that defends the mysterious ""aerial, covert honey base, royal base"". the antenna-parts on its head have high reconnaissance ability, so it is always patrolling the vicinity on the lookout for digimon approaching the base, and will come swooping down on them just for coming close. by using the propellers on its shoulders and the stabilizers on its back, it is able to rapidly move up, down, forward, back, left, right, or in any direction, which allows it to defend against approaching enemies and drive them off with its powerful laser cannon. its special moves are a rapid-firing its wide-aperture laser cannon (turbo stinger), and bringing down even larger digimon with a single sting (bear buster). in addition, because this technique fires after charging up energy, it is difficult to hit agile enemies with it, so it is mainly used against enemies on the ground.  digimon life current original"
Weddinmon,https://wikimon.net/Weddinmon,https://wikimon.net/File:Weddinmon.jpg,Weddinmon.jpg,"a digimon with an appearance resembling a lady wearing a large cake-shaped dress. it thinks of everyone's happiness as its own, and when it sees digimon with whom it is close, it will organize a commemorative event of its own accord, and deliver happiness with an extra-large cake made in collaboration with shortmon. the digimon involved in this are astonished, but since they get to eat delicious cake, it instantly transforms things into a happy environment.as for digimon that try to destroy happiness, it restricts their movements with its ""whip decoration"", in which it flings fresh cream from the tip of its fan, and splits them in two with its ""cake cutting"", a razor-sharp knifehand strike. in addition, its ""happiness fall"", in which an enormous cake is dropped from overhead and explodes, is a super-surprise technique where the explosive power changes drastically depending on the size of the cake."
Wendimon,https://wikimon.net/Wendimon,https://wikimon.net/File:Wendimon2.jpg,Wendimon2.jpg,"lopmon underwent a ""dark evolution"" due to anger and hatred, becoming a brutal beast man digimon. it is not completely ""evil"", and deep within its heart it possesses the gentle side it had while it was lopmon. however, its ""warmth"" can be broken by the power of its anger, so that it runs the whole gamut of destruction. also, it has the ability to manipulate time and space, and is able to warp by passing through other dimensions, as well as to create a special space. its special moves are destroying even rocks with a shock wave (destroyed voice), and swinging both of its arms like clubs (club arm)."
Were_Garurumon,https://wikimon.net/Were_Garurumon,https://wikimon.net/File:Weregarurumon.jpg,Weregarurumon.jpg,"a beast man digimon that evolved from garurumon and gained the ability to walk on two legs. its speed dropped as a result of turning bipedal, but it became a commando type digimon with stronger offensive and defensive power, as well as developed a tactical nature. its kicking techniques, which it unleashes using the leg strength it retained from when it was a garurumon, are quite strong, and its jumping ability contends for first or second place among digimon. also, it is fiercely loyal and has a reliable nature, faithfully executing any task ordered by its master. its special move is cutting the opponent to pieces with the sharp claws on both of its hands (kaiser nail).  digimon life virtual pets  video games"
Wezen_Gammamon,https://wikimon.net/Wezen_Gammamon,https://wikimon.net/File:Wezengammamon.jpg,Wezengammamon.jpg,"the adult of gammamon that has taken on a quadrupedal appearance, it now has an imposing attitude and a generous heart. it is equipped with firearms on various parts of its body; the two horns on its calvaria have turned into long-range cannons, the horn on its snout has turned into a anti-aircraft gun, and the tips of its four feet have turned into small autocannons, and it is capable of firing them. the normal pace of its actions is sluggish.its special move is shooting high-powered shells from its two cannons (sedna). in addition, its positron cannon ""albion"", which is shot from its long gun barrel while it pierces its tail into the ground to supply it with energy, boasts the greatest offensive power of wezen gammamon. however, each time it shoots, the exhaust ports open to radiate heat, so it is incapable of rapid-firing.   video games"
Whamon,https://wikimon.net/Whamon,https://wikimon.net/File:Whamon_adult.jpg,Whamon_adult.jpg,"an aquatic digimon that inhabits the ""net ocean"" (the network's ocean where digimon are born). since it lives in the deepest parts of the net ocean, it is rarely ever encountered (the organs in parts of it equivalent to its eyes have degenerated). due to its ferocious personality, it will attack by generating an enormous tsunami. its special move is spurted out from the blowhole on the back of its head at ultra-high pressure (jet arrow).  virtual pets  video games"
Whamon_Perfect,https://wikimon.net/Whamon_Perfect,https://wikimon.net/File:Whamon.jpg,Whamon.jpg,"living in the deep oceans of the net, it is a digimon of large build. its enormity is of the highest class in the digital world. due to that enormity, it carries a volume of data that couldn't be processed by a normal computer. although it has been possible to confirm it as the same species as those in file island's coastal waters, this whamon, which lives off of folder continent's coast, and whose appearance is totally the same, has surpassed the previous in both offensive ability and vitality, and accomplished an evolution to perfect. its special move is generating a gigantic tidal wave, destroying everything (tidal wave).  digimon life virtual pets video gamescurrent before"
Wingdramon,https://wikimon.net/Wingdramon,https://wikimon.net/File:Wingdramon.jpg,Wingdramon.jpg,"a sky dragon digimon which possesses greatly developed wings, and is able to fly freely through the air. because the scales on its wings are capable of blocking gravity, it is able to fly without flapping its wings. it seldom lands on the ground, and spends most of its time living in the sky. it is said that its air speed exceeds mach 20, and there are few digimon who can survive a dog fight with wingdramon. it special moves are firing scorching breath from its mouth by exceeding the speed of sound (blaze sonic breath), and accelerating up to maximum speed in a nose dive at the opponent, then striking them with the lance on its back (explode sonic lance). furthermore, because wingdramon breaks the sound barrier just by moving at high speeds, it generates a shock wave called ""wing blast"". for that reason, you aren't uninjured even if you parry wingdramon's special moves.  digimon life"
Wisemon,https://wikimon.net/Wisemon,https://wikimon.net/File:Wisemon2.jpg,Wisemon2.jpg,"a digimon completely shrouded in mystery, it can appear anywhere in time and space via the book. treating the book as a spiritual vessel, it frequently alters its shape to appear anywhere within the spaces and times which the book has connected, and it is said that its true form remains within a separate dimension. among researchers it is rumored that it is in the same family as piemon, and of the same demon man type. the space-time stones it holds in its hands are able to playback a record of a space, preserving every event or object of the digital world within space and time. its special moves are repeatedly preserving opponent's attacks within space and time and then performing a high-speed playback (pandora dialogue), and confining the opponent within the space-time stones for an eternity (eternal nirvana).  digimon life  misc"
Witchmon,https://wikimon.net/Witchmon,https://wikimon.net/File:Witchmon.jpg,Witchmon.jpg,"a digimon which has the appearance of a witch, it came along from ""witchelny"", the digital world of another dimension, in pursuit of its rival, wizarmon. in its native witchelny it mastered the sorcery (high-level programming language) of wind and water, and in order to gain an advantage on wizarmon, who aims to become a great wizard, it followed and diligently trains in this digital world.it's a little cruel, it has great pride, and it despises customs and rules.its special moves are a sharp wind carrying magical power (baluluna gale), and the extremely high water pressure of its ""aquary pressure"", enough to penetrate steel."
Wizarmon,https://wikimon.net/Wizarmon,https://wikimon.net/File:Wizarmon.jpg,Wizarmon.jpg,"an advanced demon man digimon that came from the digital world of another dimension. in its native digital world (witchelny) it mastered the sorcery (high-level programming language) of fire and earth, and although it aimed to become a great wizard, it appeared in the digimon world in order to train. although it has a personality that likes playing a few practical jokes, because it has another, shyer side, it tries to never show its uncovered face. its special move is summoning a thunder cloud, which unleashes an intense lightning strike (thunder cloud).  digimon life virtual pets"
Wizarmon_(X-Antibody),https://wikimon.net/Wizarmon_(X-Antibody),https://wikimon.net/File:Wizarmonx.jpg,Wizarmonx.jpg,"an advanced demon man digimon that came from the digital world of another dimension. in its native digital world (witchelny) it mastered the sorcery (high-level programming language) of fire and earth, and although it aimed to become a great wizard, it appeared in the digimon world in order to train. although it has a personality that likes playing a few practical jokes, because it has another, shyer side, it tries to never show its uncovered face. its special move is summoning a thunder cloud, which unleashes an intense lightning strike (thunder cloud).the effect on wizarmon's digicore due to the x-antibodyby x-evolving, it has been more strongly influenced by the eneruge clan from witchelny, and the magical power within it has increased as well. also, as an additional result of wandering across several worlds and training, it learned ""bolt break"", lightning sorcery powerful enough to cause quantum disintegration using both of its hands.  misc"
Wolfmon,https://wikimon.net/Wolfmon,https://wikimon.net/File:Wolfmon.jpg,Wolfmon.jpg,"a digimon that possesses power over light which bears the might of one of the legendary warrior ten. the lavender parts all over its body are saint amethyst, in which holy light is contained. due to the holy light, the amethyst retains its extraordinary hardness as long as it keeps its righteous spirit, but the second a negative spirit arises in the possessor, it becomes brittle. it is the possessor of a chivalrous spirit that puts its life on the line for the things it believes in, and hates injustice. because wolfmon is taciturn and doesn't really like to concern itself with others, it often has the impression of being cold and unfeeling, but it is actually a kind-hearted warrior. its special moves are splitting the opponent in two with its ""licht schwert"" light swords (licht sieger), and similarly, connecting its two ""licht schwert"" and then cutting the opponent into many pieces (zwei sieger).  digimon life"
Woodmon,https://wikimon.net/Woodmon,https://wikimon.net/File:Woodmon.jpg,Woodmon.jpg,"a plant digimon with the appearance of a large, withered tree. it usually disguises itself as an ordinary tree, and lives by grabbing digimon that pass by and draining their energy. in addition, it is able to move about using its root-like feet. it has a frenzied personality, and never stops attacking once it is angered. although its defense is high due to its hard trunk, it is vulnerable to fire, and is very poor against flame-species digimon like meramon and birdramon, which it regards as enemies. its special move is extending its branch-shaped arms and stabbing the enemy, completely draining them of their energy (branch drain).  digimon life virtual pets"
Wormmon,https://wikimon.net/Wormmon,https://wikimon.net/File:Wormmon2.jpg,Wormmon2.jpg,"a larva digimon with a timid, cowardly personality. just like v-mon and the others, it's a descendant of an ancient species, so it is able to perform special armor evolutions, but since wormmon is powerless when by itself, it can't possibly match up to larger digimon. however, by armor evolving with the power of the digimentals, it is able to manifest unbelievable power. also, it is said that in order for the fragile larva to grow into a powerful imago, wormmon will one day evolve into an adult overflowing with power. it can definitely be said that it is a digimon who has hidden potential for the future. its special moves are spitting out the threads of a tough, adhesive net, completely restricting the opponent's movements (nebaneba net), and spitting out stiff threads that are as thin as a silk thread but as pointed and sharp as a needle (silk thread).  digimon life virtual pets  video games"
Xiangpengmon,https://wikimon.net/Xiangpengmon,https://wikimon.net/File:Xiangpengmon.jpg,Xiangpengmon.jpg,"a holy bird digimon referred to as a phantom, it has a body large enough to cover a mountain. it usually sleeps peacefully at the depths of the net ocean. while sleeping, xiangpengmon's data regulates the surrounding environment. whenever it senses another area of the ocean where the environment has deteriorated, it will awaken, move there to improve that environment, and then return to sleep. because of its huge size, each time it leaps from the surface and flaps its wings, it shakes the atmosphere, causing all kinds of abnormal weather. also, while it is in the ocean, several aquatic digimon use the crevices all over its body as a nest. in addition, these aquatic digimon provide xiangpengmon with energy little by little, forming a symbiotic relationship that supplies it with nourishment while it sleeps.none of its special moves target individuals; they are all wide-ranging, specialized techniques that indiscriminately annihilate a large number of enemies. there is ""raikoben"", in which it generates thunderclouds and looses countless thunderbolts over the target area where the enemy is, ""shinsaiga"", wherein it fires the spears on both of its wings from high above to shatter the earth, and ""tensei kaikai"", where it hurls an enormous sphere created from a large amount of seawater towards the ground. current original"
Xiaomon,https://wikimon.net/Xiaomon,https://wikimon.net/File:Xiaomon.jpg,Xiaomon.jpg,"a four-legged baby digimon that evolved from paomon. it is said that digimon that were created artificially basically only evolve up to their child-level, and the most often seen artificial digimon is this xiaomon. it forms attachments with people enormously easily, and among digimon it is the easiest to train. its special move, ""tummo"", releases a high-frequency wave that is an effective charm against evil.  digimon life"
Xiquemon,https://wikimon.net/Xiquemon,https://wikimon.net/File:Xiquemon.jpg,Xiquemon.jpg,"a different kind of bird digimon that travels freely in the air and water. it contains fish data within its digicore, and dives directly into the water from a flying position, swimming and hunting as if it were flying. it is said that the reason why it wears goggles is to protect its vision while swimming. it is a migratory bird that inhabits cold lakes and rivers, and travels across the digital world in search of new habitats once the water temperature rises. witnessing xiquemon flying around in search of a nest is considered to be a sign of good luck, and it is renowned as a digimon that brings good omens. since the amount of food it eats at a time is small, it has a habit of using a technique to freeze and preserve leftover food.its special moves are traveling underwater at high speed and launching a surprise attack on land enemies (bakusen), and firing a small fish-shaped missile from its mouth (gyoryuho). although this missile is unable to be fired rapidly, the power of a single shot is immense, and it is xiquemon's main weapon for bringing down the enemy.also, it uses its ""hyotoso"", in which it clads its claws in ice, to fight in close combat. it is a technique that freezes and smashes the opponents it grabs, and is also used to preserve its food.  video gamesarchive"
Xuanwumon,https://wikimon.net/Xuanwumon,https://wikimon.net/File:Xuanwumon.jpg,Xuanwumon.jpg,"one of the four holy beasts who protect the digital world, it guards the north and uses phantasmagoric water techniques. it is a legendary being like the other four holy beast digimon, and its strength is said to equal that of a god. it is the oldest of the four holy beast digimon, and possesses a gentle personality. common to the four holy beast digimon are the possession of four shining eyes, and twelve digicores floating outside of their body. normally there is one digicore per body, and it is not exposed outside of the body except with the undead types or the greatest of the ultimate class. its special move is displaying an illusion which generates a dark mist around the opponent, destroying their spirit (mugen).  digimon life virtual pets"
XV-mon,https://wikimon.net/XV-mon,https://wikimon.net/File:Xvmon.jpg,Xvmon.jpg,"an adult-level mythical dragon digimon that attained v-mon's natural power and evolved. xv-mon is a purebreed of v-dramon, and it is said that the variant species is v-dramon. the attacks it unleashes using its developed arm and leg strength are tremendous, and are powerful enough to destroy a mountain of rock without leaving a trace. it is feared because it possesses such destructive power, but in reality, it has a strong sense of justice, and will not use that power recklessly. its signature move is a powerful biting technique (strong crunch). its special move is an energy wave emitted from the ""x"" pattern on its chest (x-laser).  digimon life virtual pets  video games"
XV-mon_(Black),https://wikimon.net/XV-mon_(Black),https://wikimon.net/File:Xvmon_black.jpg,Xvmon_black.jpg,"sorry, but no official profile of xv-mon (black) has been added yet. the following text is just the blurb of st-768.this virus-attribute mythical dragon manipulates azure lightning to pierce evil!"
